Time,Bouldering,Slackline,Freshens (Front) ,Outdoor Patio,Light Therapy Station #1,Freshens (Lounge),Game Room,Light Therapy Station #2,Light Therapy Station #3,Quiet Lounge,Outdoor Deck,Fireplace (Lounge),Light Therapy Station #4,Event Space 150,#20,1A,1B,1C,NapZone,Medit 6,Music 12,Music 13,Medit 18,Grey Lounge,1D,1E,Yoga 22,1F,1G,Esports,1H,#30 (30),W/C 40 (13),Cardio 50 (17),Weight Room(40),CrossFit B40 (26),Sauna Left,Sauna Right,Total Patron #/hour 
3:30 PM,0,0,3,2,0,3,0,0,0,4,2,6,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,8,1,4,8,8,27,7,0,0,89
4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Area/Day Total,0,0,83,4,0,57,3,0,0,43,2,47,0,0,0,17,8,8,19,0,0,0,0,7,7,9,0,8,6,8,4,15,47,52,119,31,5,4,613
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11:30 AM,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,13,0,0,6,3,16,1,1,1,49
12:30 PM,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,22,0,1,7,1,class ,5,5,8,8,2,0,69
1:30 PM,0,0,1,0,0,1,3,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,1,1,10,1,0,4,3,9,1,3,4,50
2:30 PM,0,0,0,0,0,3,1,0,0,1,0,2,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,1,3,8,1,1,2,2,10,5,0,0,45
3:30 PM,0,0,0,0,0,6,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,2,3,12,0,3,4,6,14,2,0,1,62
4:30 PM,0,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,2,0,13,0,2,5,11,13,0,1,0,62
5:30 PM,0,0,0,0,0,2,0,0,0,2,0,0,0,0,12,1,0,1,2,0,0,1,0,0,2,0,0,1,0,12,1,2,4,10,16,2,1,1,73
6:30 PM,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,5,2,2,1,0,0,0,0,1,1,2,0,1,0,12,0,0,6,4,13,3,0,1,57
7:30 PM,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,5,1,0,2,0,0,0,0,0,1,0,0,0,0,12,0,1,2,1,8,2,0,0,41
8:30 PM,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,1,3,14,2,0,0,34
9:30 PM,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,2,2,2,6,2,3,0,34
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,8,2,0,0,16
10:30 AM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,2,2,5,13,1,0,0,30
11:30 AM,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,8,4,0,0,22
12:30 PM,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,1,0,2,4,4,0,3,3,3,8,,0,0,37
1:30 PM,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,4,7,0,0,8,3,9,1,2,0,42
2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,8,4,2,0,22
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,7,10,4,1,1,32
8:30 AM,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,5,4,14,2,3,1,37
9:30 AM,0,0,3,0,0,5,0,0,0,4,0,2,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,1,1,0,3,3,5,5,18,4,0,0,60
10:30 AM,0,0,12,0,0,12,2,0,0,10,0,11,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,5,8,12,20,5,1,1,106
11:30 AM,0,0,8,0,2,21,0,0,3,17,0,11,0,0,0,0,1,2,0,0,0,0,0,0,2,1,0,1,1,0,1,5,10,3,14,class,1,0,104
12:30 PM,0,0,21,0,0,31,5,0,0,18,0,12,0,0,0,1,1,0,3,0,2,0,0,0,2,0,0,1,0,0,2,class ,6,17,27,3,0,0,152
1:30 PM,0,0,8,0,0,19,,0,0,16,0,14,0,0,0,1,1,2,0,0,0,0,0,0,2,1,0,1,2,0,1,3,5,6,20,4,2,0,108
2:30 PM,0,0,9,0,0,18,3,0,0,17,1,13,0,0,0,1,4,1,0,0,0,0,0,0,1,3,0,1,1,0,1,10,9,11,33,6,4,4,151
3:30 PM,0,0,10,0,0,15,2,0,0,16,0,10,,0,0,1,4,1,0,0,0,0,0,3,1,3,0,1,2,4,1,5,9,13,27,class,4,1,133
4:30 PM,0,0,5,0,0,6,0,0,0,13,0,11,0,0,0,2,1,1,2,0,0,1,0,1,2,4,class,2,1,6,2,class ,10,8,26,class,2,1,107
5:30 PM,0,0,7,0,0,6,4,0,0,8,0,1,0,0,0,2,3,1,0,0,0,0,0,0,2,5,0,0,1,5,1,class ,4,3,17,class,3,1,74
6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 PM,0,0,0,0,0,4,0,0,0,5,0,3,0,0,class,2,0,2,0,0,0,0,0,0,0,6,0,1,8,10,1,class ,9,13,36,9,2,0,111
8:30 PM,0,0,0,0,0,4,4,0,0,5,0,3,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,9,1,class ,8,11,25,6,0,4,85
9:30 PM,0,0,0,0,0,0,4,0,0,4,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,6,1,4,6,9,25,4,0,2,72
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,10,class,0,0,15
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,16,class,0,1,33
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11:30 AM,0,0,7,0,0,13,2,0,0,11,0,9,0,0,0,2,1,0,3,0,0,0,0,8,1,2,0,0,3,0,1,3,6,9,20,5,1,2,109
12:30 PM,0,0,5,0,0,10,1,0,0,10,0,6,0,0,0,0,2,1,2,0,0,0,0,6,1,2,0,0,1,0,1,3,5,10,25,4,1,1,97
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,0,0,21,0,0,15,3,0,0,12,0,11,0,0,0,2,1,3,4,0,0,1,0,2,2,2,0,2,1,0,1,7,11,13,32,10,0,0,156
3:30 PM,0,0,15,0,0,19,0,0,0,17,0,9,0,0,0,1,5,2,3,0,0,0,1,0,3,2,0,2,2,6,2,5,8,16,33,5,2,0,158
4:30 PM,0,0,13,0,0,18,2,0,0,13,0,10,0,0,0,1,5,2,2,0,0,0,1,0,1,2,0,2,2,8,2,6,10,14,30,class,0,1,145
5:30 PM,0,0,13,0,0,15,2,0,0,12,0,8,0,0,event,1,5,2,2,0,0,0,0,2,1,2,class,2,2,12,2,class ,12,15,34,class,3,2,149
6:30 PM,0,0,0,0,0,8,2,0,0,9,0,7,0,0,class,1,3,2,0,0,0,1,0,1,1,2,class,2,3,15,2,class ,6,9,25,5,2,2,108
7:30 PM,0,0,0,0,0,5,1,0,0,8,0,5,0,0,class,1,2,2,0,0,0,1,0,2,2,1,0,2,3,16,0,class ,5,8,20,4,2,3,93
8:30 PM,0,0,0,0,0,4,3,0,0,6,0,6,0,0,class ,1,2,2,1,0,0,0,0,1,2,1,0,2,3,2,0,1,3,4,12,2,2,0,60
9:30 PM,0,0,0,0,0,2,3,0,0,4,0,2,0,0,0,1,1,2,0,0,0,0,0,0,1,2,0,3,0,1,0,2,2,3,9,1,1,2,42
10:30 PM,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,6,2,8,2,0,1,33
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,1,0,0,11
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,12,2,0,0,25
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,1,0,0,0,0,3,1,1,0,0,0,0,0,3,2,5,14,0,2,0,51
10:30 AM,0,0,17,0,0,6,0,0,0,8,0,1,0,0,0,1,1,2,0,0,0,0,0,5,1,1,0,1,1,0,0,2,5,4,17,2,0,0,75
11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3:30 PM,0,0,15,0,0,21,3,0,0,15,20,10,0,0,0,5,4,2,0,3,0,1,3,0,1,1,0,1,1,0,1,14,13,11,42,1,0,2,190
4:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5:30 PM,0,0,3,0,0,8,2,0,0,6,0,8,0,15,0,5,2,2,0,0,0,0,0,1,7,2,0,3,2,18,0,class ,11,7,21,3,0,2,128
6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 PM,poles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 PM,0,0,0,0,0,8,2,0,0,8,0,3,0,0,0,3,3,1,0,0,0,0,0,0,4,1,0,2,1,11,1,2,6,9,17,5,1,2,90
10:30 PM,event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,1,1,0,12
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,5,17,4,3,1,45
9:30 AM,0,0,4,0,0,7,1,0,0,2,0,2,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,2,1,0,1,2,5,5,16,6,1,0,60
10:30 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,13,1,0,0,24
11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12:30 PM,0,0,24,0,0,11,2,0,0,18,0,10,0,0,0,3,1,1,7,0,1,2,0,2,1,1,0,1,2,0,1,3,6,9,22,0,1,1,130
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,0,0,16,0,0,20,0,0,0,15,0,5,0,0,0,3,1,1,2,0,0,0,0,0,1,4,0,2,1,8,3,7,8,8,30,7,0,1,143
3:30 PM,0,0,9,0,0,21,2,0,0,11,0,4,0,0,0,3,1,1,2,0,4,2,4,0,1,4,class,2,1,5,0,4,5,11,20,4,1,2,124
4:30 PM,0,0,17,2,0,11,1,0,0,17,0,1,0,0,0,1,1,1,1,0,0,0,0,0,6,2,c lass,1,1,9,2,class ,8,8,27,class,1,1,119
5:30 PM,0,0,6,0,0,3,1,0,0,9,0,3,0,0,class ,1,1,1,7,0,0,1,0,3,5,3,0,1,1,11,1,class ,7,6,19,class,3,0,93
6:30 PM,0,0,5,0,0,0,0,0,0,2,0,3,0,0,0,2,0,3,0,0,1,1,0,1,4,2,0,1,0,8,1,class ,5,10,18,2,4,1,74
7:30 PM,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0,4,0,3,0,0,2,2,0,1,4,2,0,1,0,10,1,class ,6,9,17,1,2,1,73
8:30 PM,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,0,1,0,14,0,3,5,7,22,class,4,0,76
9:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 PM,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,7,0,2,7,4,13,3,2,1,45
6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,12,3,3,0,38
9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 AM,0,0,12,0,0,8,0,0,0,8,0,0,0,0,0,1,4,1,0,0,0,0,0,0,1,1,0,2,1,0,1,3,3,7,15,6,2,2,78
12:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12:30 PM,0,0,9,0,0,18,2,1,2,18,0,10,0,0,0,1,2,3,2,0,0,0,0,1,2,1,0,0,1,0,4,class ,6,9,14,0,0,0,106
1:30 PM,0,0,12,0,1,15,0,1,2,14,3,8,0,0,0,3,1,1,1,0,0,0,0,1,0,1,0,2,1,0,1,3,5,7,16,4,2,1,106
2:30 PM,0,0,18,0,1,14,0,0,0,10,0,3,0,0,0,1,0,1,3,0,0,0,0,1,2,1,0,0,0,0,1,4,5,4,12,4,2,2,89
3:30 PM,0,0,14,0,0,8,1,0,0,3,0,2,0,0,0,1,1,3,0,0,0,0,0,0,2,0,0,2,2,1,1,3,5,4,19,1,0,2,75
4:30 PM,0,0,0,0,0,6,3,0,0,8,0,4,0,0,0,1,1,7,0,0,0,1,0,0,0,1,0,2,2,8,2,class ,7,6,23,4,0,0,86
5:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 PM,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,1,2,2,0,0,1,0,0,2,3,0,0,0,0,12,7,1,4,3,,,,,44
7:30 PM,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,6,1,3,3,20,5,1,0,21
8:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 PM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,8,6,0,3,4,16,1,0,1,43
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,3,6,2,0,0,15
10:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,3,9,class,1,0,22
11:30 AM,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,Event,4,3,5,3,0,1,26
12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,9,2,0,1,17
1:30 PM,0,0,0,0,0,3,0,0,0,3,1,8,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,2,1,1,0,class ,1,2,10,2,2,2,43
2:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3:30 PM,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,1,2,5,0,0,1,0,0,1,1,2,0,2,1,12,1,1,3,3,13,3,0,1,0
4:30 PM,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,2,1,15,2,2,0,2,16,0,0,1,
5:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 PM,0,0,0,0,0,0,1,0,0,4,0,0,0,0,7,1,1,1,0,0,0,1,0,0,0,0,0,2,0,20,2,5,2,3,14,1,0,0,65
7:30 PM,0,0,0,0,0,0,1,0,0,2,0,1,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17,2,1,0,4,12,2,0,0,51
8:30 PM,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,2,10,0,0,0,32
9:30 PM,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,2,2,4,1,2,0,7
10:30 PM,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,0,1,0,2,3,0,0,0,21
6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4
10:30 AM,vacuuming fireplace and quiet lounge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12:30 PM,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,3,0,0,2,2,0,2,0,0,0,3,2,4,7,1,0,0,32
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,0,0,0,0,0,5,6,0,0,5,0,1,0,0,0,2,1,5,0,0,0,0,0,2,3,1,0,0,2,9,3,3,3,2,13,0,0,1,90
3:30 PM,0,0,0,0,0,3,4,0,0,10,0,5,0,0,0,2,3,3,0,0,0,1,0,3,3,5,0,3,3,12,2,2,1,5,15,2,1,2,90
4:30 PM,0,0,0,0,0,6,4,0,0,11,0,6,0,0,0,2,3,3,0,0,0,1,0,1,3,5,0,3,3,15,2,2,1,5,16,2,1,3,98
5:30 PM,0,0,0,0,0,1,5,0,0,9,0,3,0,0,0,3,6,3,0,0,0,0,0,0,2,1,0,3,0,12,0,class ,5,1,9,1,1,3,68
6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
7:30 PM,0,0,0,0,0,1,2,0,0,4,0,1,0,0,0,4,2,2,0,0,0,0,0,0,0,2,0,2,2,8,0,1,3,7,6,2,1,0,50
8:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,13,3,0,0,21
7:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 AM,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,4,6,5,20,4,3,0,49
9:30 AM,0,0,1,0,0,5,1,0,0,4,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,3,3,3,5,11,2,2,2,51
10:30 AM,0,0,18,0,0,8,0,0,0,12,0,12,0,0,0,1,1,1,5,0,0,0,0,0,1,1,0,1,1,0,4,9,7,14,10,1,1,1,109
11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11,22,,,,41
12:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,15,25,,,,47
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,0,0,12,0,0,14,0,0,0,9,0,10,0,0,0,1,1,2,2,0,0,1,0,3,1,4,0,3,1,0,2,0,12,10,20,3,1,2,114
3:30 PM,0,0,9,0,0,16,4,0,0,7,0,6,0,0,0,2,1,1,1,0,0,1,0,2,4,2,0,1,2,4,4,3,9,8,22,,2,2,113
4:30 PM,0,0,12,0,0,10,0,0,0,9,0,11,0,0,0,1,1,1,1,0,0,0,0,0,3,2,class,2,4,3,0,5,8,7,21,4,3,1,109
5:30 PM,0,0,4,0,0,6,0,0,0,9,0,4,0,0,0,3,2,6,0,0,2,0,0,2,3,2,0,2,2,9,6,class ,11,9,28,class,1,0,111
6:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
8:30 PM,0,0,0,0,0,4,6,0,0,8,0,3,0,0,0,1,1,2,0,0,1,1,0,1,3,6,0,3,2,16,2,class ,12,15,25,class,2,0,114
9:30 PM,0,0,0,0,0,2,5,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,12,0,3,7,7,22,8,2,1,79
10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,14
7:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,16,class,0,0,38
8:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
12:30 PM,0,0,16,0,0,27,0,0,0,17,2,13,0,0,0,1,2,2,4,0,0,1,0,1,2,2,0,1,2,0,2,4,9,12,21,2,3,0,146
1:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2:30 PM,0,0,19,0,0,24,2,0,0,16,0,11,0,0,0,1,2,3,3,0,1,0,0,3,1,1,0,2,1,0,3,5,8,0,38,6,1,2,153
3:30 PM,0,0,8,0,0,10,1,0,0,12,0,6,0,0,0,1,1,3,0,0,0,0,1,0,1,1,0,1,1,4,3,10,11,13,25,5,2,1,121
4:30 PM,0,0,8,0,0,14,0,0,0,11,0,8,0,14,0,1,2,1,0,0,0,3,0,0,1,2,0,4,1,6,2,0,4,8,28,class,3,0,121
5:30 PM,0,0,5,0,0,15,0,0,0,15,0,6,0,25,0,1,2,1,2,0,0,1,0,0,1,3,class,4,1,16,2,3,8,9,26,class,2,3,151
6:30 PM,0,0,0,0,0,9,0,0,0,12,0,6,0,50,0,2,1,3,3,0,0,0,0,5,4,2,class,5,1,16,1,class ,10,9,19,2,2,1,163
7:30 PM,0,0,0,0,0,8,0,0,0,13,0,5,0,0,0,2,1,3,3,0,0,0,0,4,3,2,0,5,1,18,1,class ,8,10,29,5,0,2,123
8:30 PM,0,0,0,0,0,5,2,0,0,2,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,1,2,4,0,3,4,6,11,class,1,1,50
9:30 PM,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,3,1,3,2,5,12,2,3,0,41
10:30 PM,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,1,1,5,2,1,2,3,6,2,2,0,32
6:30 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,1,0,0,10
